\phs003824\Imaging_WHI\phs003824.Visit3\ECG Measurements Section\ATRIALRATE_VISIT3\,8,0,false,,33.0,420.0,34213528151,34215047322,52358,52357
\phs003824\Imaging_WHI\phs003824.Visit3\ECG Measurements Section\ECGSAMPLEBASE_VISIT3\,8,0,false,,0.0,4.9E-324,34215047322,34216566467,52357,52357
\phs003824\Imaging_WHI\phs003824.Visit3\ECG Measurements Section\ECGSAMPLEEXPONENT_VISIT3\,8,0,false,,0.0,4.9E-324,34216566467,34218085616,52357,52357
\phs003824\Imaging_WHI\phs003824.Visit3\ECG Measurements Section\PAXIS_VISIT3\,8,0,false,,-89.0,270.0,34218085616,34219586686,51734,51733
\phs003824\Imaging_WHI\phs003824.Visit3\ECG Measurements Section\POFFSET_VISIT3\,8,0,false,,1.0,114.0,34219586686,34221105825,52357,52357
\phs003824\Imaging_WHI\phs003824.Visit3\ECG Measurements Section\PONSET_VISIT3\,8,0,false,,0.0,64649.0,34221105825,34222624992,52358,52357
\phs003824\Imaging_WHI\phs003824.Visit3\ECG Measurements Section\PRINTERVAL_VISIT3\,8,0,false,,0.0,603.0,34222624992,34224144163,52358,52357
\phs003824\Imaging_WHI\phs003824.Visit3\ECG Measurements Section\QOFFSET_VISIT3\,8,0,false,,125.0,172.0,34224144163,34225663331,52358,52357
\phs003824\Imaging_WHI\phs003824.Visit3\ECG Measurements Section\QONSET_VISIT3\,8,0,false,,80.0,123.0,34225663331,34227182498,52358,52357
\phs003824\Imaging_WHI\phs003824.Visit3\ECG Measurements Section\QRSCOUNT_VISIT3\,8,0,false,,5.0,28.0,34227182498,34228701667,52358,52357
\phs003824\Imaging_WHI\phs003824.Visit3\ECG Measurements Section\QRSDURATION_VISIT3\,8,0,false,,20.0,252.0,34228701667,34230220839,52358,52357
\phs003824\Imaging_WHI\phs003824.Visit3\ECG Measurements Section\QTCFREDERICA_VISIT3\,8,0,false,,148.0,773.0,34230220839,34231739983,52357,52357
\phs003824\Imaging_WHI\phs003824.Visit3\ECG Measurements Section\QTCORRECTED_VISIT3\,8,0,false,,171.0,836.0,34231739983,34233259155,52358,52357
\phs003824\Imaging_WHI\phs003824.Visit3\ECG Measurements Section\QTINTERVAL_VISIT3\,8,0,false,,112.0,764.0,34233259155,34234778326,52358,52357
\phs003824\Imaging_WHI\phs003824.Visit3\ECG Measurements Section\RAXIS_VISIT3\,8,0,false,,-88.0,269.0,34234778326,34236297492,52358,52357
\phs003824\Imaging_WHI\phs003824.Visit3\ECG Measurements Section\TAXIS_VISIT3\,8,0,false,,-89.0,270.0,34236297492,34237816629,52357,52356
\phs003824\Imaging_WHI\phs003824.Visit3\ECG Measurements Section\TOFFSET_VISIT3\,8,0,false,,141.0,300.0,34237816629,34239335797,52358,52357
\phs003824\Imaging_WHI\phs003824.Visit3\ECG Measurements Section\VENTRICULARRATE_VISIT3\,8,0,false,,33.0,167.0,34239335797,34240854973,52358,52357
\phs003824\Imaging_WHI\phs003824.Visit3\Patient Demographics\AGEUNITS_VISIT3\,6,0,true,MONTHSµYEARS,null,null,34240854973,34242582985,52335,52335
\phs003824\Imaging_WHI\phs003824.Visit3\Patient Demographics\HEIGHTIN_VISIT3\,8,0,false,,0.0,125.0,34242582985,34244101599,52339,52339
\phs003824\Imaging_WHI\phs003824.Visit3\Patient Demographics\WEIGHTLBS_VISIT3\,8,0,false,,0.0,506.0,34244101599,34245620359,52344,52344
\phs003824\Imaging_WHI\phs003824.Visit3\Test Demographics\ACQUISITIONDATE_VISIT3\,10,0,true,01-01-1900,null,null,34245620359,34245930886,8147,8147
\phs003824\Imaging_WHI\phs003824.Visit3\Test Demographics\ACQUISITIONDEVICE_VISIT3\,3,0,true,MAC,null,null,34055754205,34057378215,52357,52357
\phs003824\Imaging_WHI\phs003824.Visit3\Test Demographics\ACQUISITIONTIME_VISIT3\,8,0,true,00:00:00,null,null,34057378215,34059264008,52357,52357
\phs003824\Imaging_WHI\phs003824.Visit3\Test Demographics\ANALYSISSOFTWAREVERSION_VISIT3\,8,0,false,,8.0,14.0,34059264008,34060783156,52357,52357
\phs003824\Imaging_WHI\phs003824.Visit3\Test Demographics\CARTNUMBER_VISIT3\,8,0,false,,0.0,4.9E-324,34060783156,34062302291,52357,52357
\phs003824\Imaging_WHI\phs003824.Visit3\Test Demographics\DATATYPE_VISIT3\,7,0,true,RESTING,null,null,34062302291,34064135720,52357,52357
\phs003824\Imaging_WHI\phs003824.Visit3\Test Demographics\EDITLISTSTATUS_VISIT3\,14,0,true,Newly AcquiredµUpdated,null,null,34064135720,34066335603,52357,52357
\phs003824\Imaging_WHI\phs003824.Visit3\Test Demographics\HISSTATUS_VISIT3\,8,0,false,,0.0,4.9E-324,34066335603,34067854737,52357,52357
\phs003824\Imaging_WHI\phs003824.Visit3\Test Demographics\LOCATION_VISIT3\,8,0,false,,0.0,4.9E-324,34067854737,34069373870,52357,52357
\phs003824\Imaging_WHI\phs003824.Visit3\Test Demographics\PRIORITY_VISIT3\,6,0,true,NORMALµPREOP,null,null,34069373870,34071154954,52357,52357
\phs003824\Imaging_WHI\phs003824.Visit3\Test Demographics\REQUISITIONNUMBER_VISIT3\,2,0,true,3µ3aµ3b,null,null,34071154954,34072684217,52358,52357
\phs003824\Imaging_WHI\phs003824.Visit3\Test Demographics\SITENAME_VISIT3\,3,0,true,WHI,null,null,34072684217,34074308218,52357,52357
\phs003824\Imaging_WHI\phs003824.Visit3\Test Demographics\SITE_VISIT3\,8,0,false,,50.0,50.0,34074308218,34075827347,52357,52357
\phs003824\Imaging_WHI\phs003824.Visit3\Test Demographics\STATUS_VISIT3\,11,0,true,UNCONFIRMED,null,null,34075827347,34077870202,52357,52357
